Unnamed: 0,Unnamed: 0.1,Patient_ID,Online_Follower,LinkedIn_Shared,Twitter_Shared,Facebook_Shared,Income,Education_Score,Age,First_Interaction,City_Type,Employer_Category,Job_Type,Event1_or_2,online_score,y
6092,6092,491049,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6093,6093,514285,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6094,6094,516486,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6095,6095,513804,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6096,6096,527534,0,0,0,0,0,0,1,25-Oct-04,2662,,9999.0,0,0,0
6097,6097,489757,0,0,0,0,0,0,0,25-Oct-04,1036,,9999.0,1,0,1
6098,6098,488935,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6099,6099,506208,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6100,6100,524641,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6101,6101,510299,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6102,6102,507590,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6103,6103,503848,0,0,0,0,0,0,1,25-Oct-04,23384,,9999.0,1,0,1
6104,6104,525027,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6105,6105,506165,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6106,6106,506018,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6107,6107,518055,1,1,0,1,0,0,1,25-Oct-04,1729,Others,4.0,0,3,0
6108,6108,497021,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6109,6109,488764,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6110,6110,512367,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6111,6111,494643,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6112,6112,507106,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6113,6113,512877,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6114,6114,504935,0,0,0,0,0,0,0,25-Oct-04,1216,,9999.0,1,0,1
6115,6115,494279,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6116,6116,528078,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6117,6117,517979,1,1,1,1,0,0,1,25-Oct-04,1352,Others,4.0,1,4,1
6118,6118,495576,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6119,6119,506973,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6120,6120,494580,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6121,6121,502161,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6122,6122,501045,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6123,6123,513897,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6124,6124,502797,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6125,6125,506244,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6126,6126,486476,0,0,1,0,0,0,1,25-Oct-04,1729,Technology,5.0,0,1,0
6127,6127,512140,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6128,6128,523602,0,1,0,0,0,0,1,25-Oct-04,1352,,9999.0,1,1,1
6129,6129,495608,0,0,0,0,0,0,0,25-Oct-04,2662,,9999.0,0,0,0
6130,6130,490739,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6131,6131,491775,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6132,6132,525048,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6133,6133,518354,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6134,6134,499643,0,0,0,0,0,0,0,25-Oct-04,1729,,9999.0,0,0,0
6135,6135,517503,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6136,6136,498910,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6137,6137,486635,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6138,6138,520235,0,0,0,0,0,0,1,25-Oct-04,23384,,9999.0,0,0,0
6139,6139,506007,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6140,6140,502661,1,1,0,0,2,0,1,25-Oct-04,1704,Software Industry,1.0,1,2,1
6141,6141,511501,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6142,6142,494302,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6143,6143,514001,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6144,6144,503326,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6145,6145,506520,0,1,1,1,0,0,1,25-Oct-04,2662,,9999.0,0,3,0
6146,6146,498482,0,0,0,0,0,0,0,25-Oct-04,1352,,9999.0,0,0,0
6147,6147,516955,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6148,6148,527210,0,0,0,0,0,0,1,25-Oct-04,23384,BFSI,2.0,0,0,0
6149,6149,528301,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6150,6150,519913,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6151,6151,505109,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6152,6152,494956,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6153,6153,517110,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6154,6154,516870,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6155,6155,523395,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6156,6156,511223,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6157,6157,500641,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6158,6158,495653,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6159,6159,487342,0,0,0,0,0,0,1,25-Oct-04,23384,,9999.0,0,0,0
6160,6160,528657,0,0,0,0,0,0,0,25-Oct-04,1704,,9999.0,1,0,1
6161,6161,488520,0,0,0,0,2,0,1,25-Oct-04,23384,Technology,5.0,1,0,1
6162,6162,493070,0,0,0,0,3,0,1,25-Oct-04,23384,,9999.0,1,0,1
6163,6163,512715,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6164,6164,485901,0,0,0,0,0,0,0,25-Oct-04,2662,,9999.0,1,0,1
6165,6165,519309,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6166,6166,497665,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6167,6167,509101,0,0,0,0,2,0,1,25-Oct-04,23384,Manufacturing,7.0,0,0,0
6168,6168,492266,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6169,6169,514168,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6170,6170,485711,0,0,0,0,0,0,0,25-Oct-04,1036,,9999.0,1,0,1
6171,6171,513261,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6172,6172,516881,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6173,6173,505881,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6174,6174,521961,0,0,0,0,0,0,0,25-Oct-04,1216,,9999.0,1,0,1
6175,6175,488183,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6176,6176,489567,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6177,6177,493019,0,0,0,0,0,0,0,25-Oct-04,2662,,9999.0,0,0,0
6178,6178,489023,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6179,6179,520415,1,1,0,1,1,0,1,25-Oct-04,23384,Software Industry,1.0,1,3,1
6180,6180,504041,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6181,6181,509735,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6182,6182,493053,0,0,0,0,0,0,0,25-Oct-04,1216,,9999.0,0,0,0
6183,6183,501570,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6184,6184,524728,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6185,6185,511943,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6186,6186,492047,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6187,6187,516798,0,0,0,0,0,0,1,25-Oct-04,1704,Technology,5.0,0,0,0
6188,6188,503896,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6189,6189,506781,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6190,6190,516507,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6191,6191,509948,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6192,6192,501805,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6193,6193,502810,0,0,0,0,0,0,1,25-Oct-04,2662,,9999.0,1,0,1
6194,6194,498353,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6195,6195,511552,0,0,0,0,2,0,1,25-Oct-04,2662,Software Industry,1.0,0,0,0
6196,6196,502453,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6197,6197,502555,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6198,6198,517767,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6199,6199,498942,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6200,6200,523763,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6201,6201,510544,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6202,6202,527999,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6203,6203,501831,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6204,6204,518379,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6205,6205,510327,0,0,0,0,4,1,1,25-Oct-04,816,BFSI,2.0,1,0,1
6206,6206,517990,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6207,6207,487894,1,1,0,1,0,0,1,25-Oct-04,1352,BFSI,2.0,0,3,0
6208,6208,491129,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6209,6209,518709,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6210,6210,519887,0,0,0,0,0,0,1,25-Oct-04,23384,,9999.0,1,0,1
6211,6211,515791,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6212,6212,497881,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6213,6213,495584,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6214,6214,509543,0,0,0,0,0,0,0,25-Oct-04,1216,,9999.0,1,0,1
6215,6215,508609,0,0,0,0,0,0,1,25-Oct-04,2662,,9999.0,0,0,0
6216,6216,526401,0,0,0,0,0,0,0,25-Oct-04,2517,,9999.0,0,0,0
6217,6217,504419,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6218,6218,516516,0,0,0,0,1,0,1,25-Oct-04,2517,Technology,5.0,0,0,0
6219,6219,485882,0,0,0,0,0,0,0,25-Oct-04,2517,,9999.0,0,0,0
6220,6220,522756,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6221,6221,523284,0,0,0,0,0,0,0,25-Oct-04,1036,,9999.0,0,0,0
6222,6222,486442,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6223,6223,522242,0,0,0,0,0,0,1,25-Oct-04,1216,,9999.0,1,0,1
6224,6224,516719,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6225,6225,488850,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6226,6226,523499,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6227,6227,499542,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6228,6228,511530,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6229,6229,510892,0,0,0,0,2,1,0,25-Oct-04,2662,Consulting,6.0,0,0,0
6230,6230,497210,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6231,6231,510750,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6232,6232,512141,0,0,0,0,0,0,1,25-Oct-04,23384,,9999.0,1,0,1
6233,6233,499186,0,0,0,0,0,0,0,25-Oct-04,1352,,9999.0,0,0,0
6234,6234,497676,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6235,6235,525315,0,0,0,0,0,0,0,25-Oct-04,2662,,9999.0,1,0,1
6236,6236,517770,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6237,6237,516309,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6238,6238,500920,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6239,6239,510922,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6240,6240,512564,0,0,0,0,0,0,0,25-Oct-04,1036,,9999.0,1,0,1
6241,6241,502327,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6242,6242,518449,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6243,6243,506703,0,0,0,0,0,0,1,25-Oct-04,816,BFSI,2.0,1,0,1
6244,6244,516822,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6245,6245,514993,0,0,0,0,0,0,1,25-Oct-04,23384,,9999.0,0,0,0
6246,6246,525589,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6247,6247,486038,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6248,6248,521189,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6249,6249,521329,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6250,6250,503298,0,0,0,0,0,0,0,25-Oct-04,1216,,9999.0,0,0,0
6251,6251,523390,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6252,6252,527424,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6253,6253,503399,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6254,6254,508670,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6255,6255,494232,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6256,6256,501599,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6257,6257,498070,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6258,6258,511227,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6259,6259,522511,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6260,6260,499553,0,0,0,0,0,0,0,25-Oct-04,816,,9999.0,0,0,0
6261,6261,520568,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6262,6262,526312,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6263,6263,507947,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6264,6264,506027,0,0,0,0,0,0,0,25-Oct-04,1704,,9999.0,0,0,0
6265,6265,520240,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6266,6266,519034,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6267,6267,524557,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6268,6268,516231,0,0,0,0,0,0,0,25-Oct-04,1217,,9999.0,1,0,1
6269,6269,525811,0,0,0,0,2,1,1,25-Oct-04,2662,Software Industry,1.0,1,0,1
6270,6270,495238,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6271,6271,489656,0,0,0,0,0,0,1,25-Oct-04,1729,,9999.0,1,0,1
6272,6272,496150,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6273,6273,513191,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6274,6274,517563,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6275,6275,488401,0,0,0,0,0,0,1,25-Oct-04,2517,,9999.0,1,0,1
6276,6276,519453,0,0,0,0,0,0,1,25-Oct-04,2517,,9999.0,1,0,1
6277,6277,487280,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6278,6278,506293,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6279,6279,526216,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6280,6280,521232,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6281,6281,524779,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6282,6282,508803,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6283,6283,504691,0,0,0,0,0,0,0,25-Oct-04,1216,,9999.0,1,0,1
6284,6284,498854,0,0,0,0,0,0,1,25-Oct-04,1216,,9999.0,1,0,1
6285,6285,513553,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,1,0,1
6286,6286,509385,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6287,6287,516487,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6288,6288,516101,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6289,6289,516691,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6290,6290,487402,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6291,6291,499791,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6292,6292,520023,0,0,0,0,0,0,0,25-Oct-04,1729,,9999.0,0,0,0
6293,6293,503623,1,1,0,1,2,0,1,25-Oct-04,1352,Consulting,6.0,0,3,0
6294,6294,505791,0,0,0,0,0,0,0,25-Oct-04,23384,,9999.0,0,0,0
6295,6295,498488,0,0,0,0,0,1,1,25-Oct-04,2517,Education,3.0,0,0,0
6296,6296,525044,0,1,0,1,1,0,1,25-Oct-04,816,Others,4.0,1,2,1
6297,6297,500391,0,0,0,0,0,0,0,04-Nov-04,23384,,9999.0,0,0,0
6298,6298,526491,0,0,0,0,0,0,0,04-Nov-04,23384,,9999.0,0,0,0
6299,6299,490203,0,0,0,0,0,0,1,04-Nov-04,23384,,9999.0,0,0,0
6300,6300,517260,0,0,0,0,0,0,0,04-Nov-04,23384,,9999.0,0,0,0
6301,6301,498536,0,0,0,0,0,0,0,04-Nov-04,23384,,9999.0,0,0,0
6302,6302,490613,0,0,0,0,0,0,0,04-Nov-04,23384,,9999.0,0,0,0
6303,6303,508382,0,0,0,0,0,0,0,04-Nov-04,23384,,9999.0,1,0,1
6304,6304,503957,0,0,0,0,0,0,0,04-Nov-04,23384,,9999.0,0,0,0
6305,6305,509256,0,0,0,0,0,0,0,04-Nov-04,23384,,9999.0,0,0,0
6306,6306,525950,0,0,0,0,0,0,1,04-Nov-04,23384,,9999.0,1,0,1
6307,6307,511654,1,1,1,0,0,0,1,04-Nov-04,23384,,9999.0,0,3,0
6308,6308,528009,0,0,0,0,1,1,1,04-Nov-04,816,,9999.0,1,0,1
6309,6309,528485,0,0,0,0,0,0,0,04-Nov-04,23384,,9999.0,0,0,0
6310,6310,498372,0,0,0,0,0,0,0,04-Nov-04,23384,,9999.0,0,0,0
6311,6311,487877,0,0,0,0,0,0,0,04-Nov-04,23384,,9999.0,0,0,0
6312,6312,511354,0,0,0,0,0,0,0,04-Nov-04,2662,,9999.0,0,0,0
6313,6313,513194,0,0,0,0,0,0,0,04-Nov-04,23384,,9999.0,0,0,0
6314,6314,504778,0,0,0,0,0,0,0,04-Nov-04,1217,,9999.0,1,0,1
6315,6315,522048,0,0,0,0,3,1,1,04-Nov-04,1216,Others,4.0,1,0,1
6316,6316,513406,0,0,0,0,0,0,0,04-Nov-04,23384,,9999.0,0,0,0
6317,6317,517798,0,0,0,0,0,0,1,04-Nov-04,23384,,9999.0,0,0,0
6318,6318,499513,0,0,0,0,0,0,0,04-Nov-04,23384,,9999.0,0,0,0
6319,6319,525006,0,0,0,0,0,0,1,04-Nov-04,23384,,9999.0,1,0,1
6320,6320,515554,0,0,0,0,0,0,0,04-Nov-04,23384,,9999.0,1,0,1
6321,6321,528312,1,1,1,1,3,1,1,04-Nov-04,816,Education,3.0,1,4,1
6322,6322,518513,0,0,0,0,0,0,0,04-Nov-04,23384,,9999.0,0,0,0
6323,6323,514325,0,0,0,0,0,0,0,04-Nov-04,23384,,9999.0,0,0,0
6324,6324,518672,0,0,0,0,0,0,0,04-Nov-04,23384,,9999.0,0,0,0
6325,6325,488425,0,0,0,0,0,0,1,04-Nov-04,23384,,9999.0,0,0,0
6326,6326,502703,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,1,0,1
6327,6327,509944,0,0,0,0,0,0,0,08-Nov-04,2517,,9999.0,1,0,1
6328,6328,525472,0,0,0,0,1,1,1,08-Nov-04,1217,,9999.0,1,0,1
6329,6329,492552,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,1,0,1
6330,6330,488545,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,1,0,1
6331,6331,525790,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6332,6332,511064,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,1,0,1
6333,6333,515523,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6334,6334,512573,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6335,6335,505815,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,1,0,1
6336,6336,505891,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6337,6337,486345,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6338,6338,500717,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6339,6339,500423,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,1,0,1
6340,6340,507089,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6341,6341,519744,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6342,6342,493937,0,0,0,0,0,0,1,08-Nov-04,23384,,9999.0,0,0,0
6343,6343,497071,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6344,6344,497155,0,0,0,0,2,1,1,08-Nov-04,1217,Others,4.0,1,0,1
6345,6345,510973,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6346,6346,523157,1,0,0,1,3,0,1,08-Nov-04,1216,Technology,5.0,1,2,1
6347,6347,516775,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,1,0,1
6348,6348,489387,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6349,6349,524903,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6350,6350,493069,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,1,0,1
6351,6351,526932,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6352,6352,512857,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6353,6353,488259,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,1,0,1
6354,6354,525680,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,1,0,1
6355,6355,523507,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6356,6356,495872,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6357,6357,521528,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6358,6358,516923,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6359,6359,496555,0,0,0,0,0,0,0,08-Nov-04,1704,,9999.0,0,0,0
6360,6360,517726,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6361,6361,521246,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6362,6362,498569,0,1,0,0,3,0,1,08-Nov-04,1217,BFSI,2.0,1,1,1
6363,6363,514907,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6364,6364,492053,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6365,6365,498974,0,0,0,0,2,1,1,08-Nov-04,2662,Software Industry,1.0,1,0,1
6366,6366,489820,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6367,6367,512762,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6368,6368,524012,0,0,0,0,0,0,1,08-Nov-04,23384,,9999.0,0,0,0
6369,6369,487190,0,0,0,0,1,1,1,08-Nov-04,1036,,9999.0,1,0,1
6370,6370,517512,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6371,6371,514733,0,0,0,0,0,0,0,08-Nov-04,1729,,9999.0,0,0,0
6372,6372,506574,0,0,0,0,0,0,0,08-Nov-04,23384,,9999.0,0,0,0
6373,6373,518246,1,1,1,1,1,1,1,13-Nov-04,2662,Others,4.0,1,4,1
6374,6374,528187,0,0,0,0,0,0,1,13-Nov-04,23384,,9999.0,1,0,1
6375,6375,509044,0,0,0,0,0,0,0,13-Nov-04,23384,,9999.0,0,0,0
6376,6376,511226,0,0,0,0,0,0,0,13-Nov-04,2517,,9999.0,1,0,1
6377,6377,485846,0,0,0,0,0,0,0,13-Nov-04,23384,,9999.0,0,0,0
6378,6378,499395,0,0,0,0,0,0,0,14-Nov-04,1216,,9999.0,1,0,1
6379,6379,528096,0,0,0,0,0,0,0,14-Nov-04,23384,,9999.0,0,0,0
6380,6380,517222,0,0,0,0,0,0,0,14-Nov-04,1352,,9999.0,1,0,1
6381,6381,514673,0,0,0,0,0,0,0,14-Nov-04,23384,,9999.0,0,0,0
6382,6382,486383,0,0,0,0,0,0,0,14-Nov-04,23384,,9999.0,0,0,0
6383,6383,499454,0,0,0,0,0,0,1,14-Nov-04,2517,Health,8.0,1,0,1
6384,6384,520271,0,0,0,0,0,0,0,14-Nov-04,1729,,9999.0,1,0,1
6385,6385,509357,0,0,1,0,0,0,1,14-Nov-04,1729,,9999.0,0,1,0
6386,6386,507543,0,1,0,1,0,0,1,14-Nov-04,2517,,9999.0,1,2,1
6387,6387,491417,0,0,0,0,0,0,0,14-Nov-04,23384,,9999.0,0,0,0
6388,6388,490103,0,0,0,0,0,0,0,14-Nov-04,23384,,9999.0,0,0,0
6389,6389,525271,0,0,0,0,0,0,0,14-Nov-04,23384,,9999.0,0,0,0
6390,6390,493339,0,0,0,0,0,0,0,14-Nov-04,23384,,9999.0,0,0,0
6391,6391,518878,0,0,0,0,0,0,0,14-Nov-04,23384,,9999.0,0,0,0
